mashtest-26-11-2015-2015-11-27 BeerTemp=73.75,BeerSet=74.07,BeerAnn="null",FridgeTemp=75.63,FridgeSet=75.61,FridgeAnn="null",RoomTemp=74.69,State=3.0 1445900862000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=73.75,BeerSet=74.09,BeerAnn="null",FridgeTemp=75.69,FridgeSet=75.64,FridgeAnn="null",RoomTemp=74.75,State=3.0 1445900873000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=73.81,BeerSet=74.13,BeerAnn="null",FridgeTemp=75.75,FridgeSet=75.69,FridgeAnn="null",RoomTemp=74.81,State=3.0 1445900883000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=73.81,BeerSet=74.16,BeerAnn="null",FridgeTemp=75.75,FridgeSet=75.73,FridgeAnn="null",RoomTemp=74.81,State=3.0 1445900894000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=73.88,BeerSet=74.19,BeerAnn="null",FridgeTemp=75.81,FridgeSet=75.76,FridgeAnn="null",RoomTemp=74.81,State=3.0 1445900905000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=73.88,BeerSet=74.22,BeerAnn="null",FridgeTemp=75.81,FridgeSet=75.79,FridgeAnn="null",RoomTemp=74.88,State=3.0 1445900915000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=73.94,BeerSet=74.25,BeerAnn="null",FridgeTemp=75.81,FridgeSet=75.82,FridgeAnn="null",RoomTemp=74.94,State=3.0 1445900927000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=73.94,BeerSet=74.28,BeerAnn="null",FridgeTemp=75.88,FridgeSet=75.85,FridgeAnn="null",RoomTemp=74.94,State=3.0 1445900937000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.0,BeerSet=74.31,BeerAnn="null",FridgeTemp=75.94,FridgeSet=75.87,FridgeAnn="null",RoomTemp=75.0,State=3.0 1445900948000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.0,BeerSet=74.35,BeerAnn="null",FridgeTemp=75.94,FridgeSet=75.9,FridgeAnn="null",RoomTemp=75.0,State=3.0 1445900959000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.06,BeerSet=74.38,BeerAnn="null",FridgeTemp=76.0,FridgeSet=75.94,FridgeAnn="null",RoomTemp=75.06,State=3.0 1445900969000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.06,BeerSet=74.41,BeerAnn="null",FridgeTemp=76.0,FridgeSet=75.96,FridgeAnn="null",RoomTemp=75.06,State=3.0 1445900980000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.13,BeerSet=74.44,BeerAnn="null",FridgeTemp=76.0,FridgeSet=75.99,FridgeAnn="null",RoomTemp=75.06,State=3.0 1445900991000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.13,BeerSet=74.47,BeerAnn="null",FridgeTemp=76.06,FridgeSet=76.02,FridgeAnn="null",RoomTemp=75.13,State=3.0 1445901002000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.19,BeerSet=74.5,BeerAnn="null",FridgeTemp=76.06,FridgeSet=76.05,FridgeAnn="null",RoomTemp=75.19,State=3.0 1445901013000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.19,BeerSet=74.53,BeerAnn="null",FridgeTemp=76.13,FridgeSet=76.08,FridgeAnn="null",RoomTemp=75.19,State=3.0 1445901024000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.25,BeerSet=74.56,BeerAnn="null",FridgeTemp=76.13,FridgeSet=76.11,FridgeAnn="null",RoomTemp=75.19,State=3.0 1445901035000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.25,BeerSet=74.59,BeerAnn="null",FridgeTemp=76.19,FridgeSet=76.14,FridgeAnn="null",RoomTemp=75.25,State=3.0 1445901046000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.31,BeerSet=74.63,BeerAnn="null",FridgeTemp=76.25,FridgeSet=76.19,FridgeAnn="null",RoomTemp=75.31,State=3.0 1445901057000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.31,BeerSet=74.66,BeerAnn="null",FridgeTemp=76.25,FridgeSet=76.22,FridgeAnn="null",RoomTemp=75.31,State=3.0 1445901068000000000
