mashtest-26-11-2015-2015-11-26 BeerTemp=14.31,FridgeTemp=31.63,FridgeSet=70.0,RoomTemp=16.63,State=3.0 1445890973000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=31.81,FridgeSet=70.0,RoomTemp=16.63,State=3.0 1445890984000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.31,FridgeTemp=32.0,FridgeSet=70.0,RoomTemp=16.63,State=3.0 1445890995000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=32.19,FridgeSet=70.0,RoomTemp=16.63,State=3.0 1445891005000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=32.38,FridgeSet=70.0,RoomTemp=16.56,State=3.0 1445891016000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=32.56,FridgeSet=70.0,RoomTemp=16.56,State=3.0 1445891027000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=32.75,FridgeSet=70.0,RoomTemp=16.56,State=3.0 1445891038000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=32.88,FridgeSet=70.0,RoomTemp=16.5,State=3.0 1445891048000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=33.13,FridgeSet=70.0,RoomTemp=16.5,State=3.0 1445891059000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=33.25,FridgeSet=70.0,RoomTemp=16.5,State=3.0 1445891071000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=33.44,FridgeSet=70.0,RoomTemp=16.5,State=3.0 1445891082000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=33.69,FridgeSet=70.0,RoomTemp=16.44,State=3.0 1445891093000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=33.81,FridgeSet=70.0,RoomTemp=16.44,State=3.0 1445891104000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=34.0,FridgeSet=70.0,RoomTemp=16.44,State=3.0 1445891115000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=34.25,FridgeSet=70.0,RoomTemp=16.44,State=3.0 1445891125000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=34.38,FridgeSet=70.0,RoomTemp=16.38,State=3.0 1445891136000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=34.63,FridgeSet=70.0,RoomTemp=16.38,State=3.0 1445891147000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=34.75,FridgeSet=70.0,RoomTemp=16.38,State=3.0 1445891158000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=34.94,FridgeSet=70.0,RoomTemp=16.31,State=3.0 1445891169000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=35.13,FridgeSet=70.0,RoomTemp=16.38,State=3.0 1445891180000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=35.31,FridgeSet=70.0,RoomTemp=16.31,State=3.0 1445891191000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=35.5,FridgeSet=70.0,RoomTemp=16.31,State=3.0 1445891201000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=35.69,FridgeSet=70.0,RoomTemp=16.31,State=3.0 1445891212000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=35.88,FridgeSet=70.0,RoomTemp=16.31,State=3.0 1445891223000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=36.06,FridgeSet=70.0,RoomTemp=16.25,State=3.0 1445891233000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=36.25,FridgeSet=70.0,RoomTemp=16.25,State=3.0 1445891244000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=36.38,FridgeSet=70.0,RoomTemp=16.25,State=3.0 1445891255000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=36.56,FridgeSet=70.0,RoomTemp=16.19,State=3.0 1445891265000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=36.75,FridgeSet=70.0,RoomTemp=16.25,State=3.0 1445891276000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=36.94,FridgeSet=70.0,RoomTemp=16.25,State=3.0 1445891287000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=37.13,FridgeSet=70.0,RoomTemp=16.19,State=3.0 1445891298000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=37.31,FridgeSet=70.0,RoomTemp=16.19,State=3.0 1445891309000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=37.5,FridgeSet=70.0,RoomTemp=16.19,State=3.0 1445891320000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=37.69,FridgeSet=70.0,RoomTemp=16.19,State=3.0 1445891331000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=37.88,FridgeSet=70.0,RoomTemp=16.13,State=3.0 1445891342000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=38.06,FridgeSet=70.0,RoomTemp=16.13,State=3.0 1445891353000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=38.25,FridgeSet=70.0,RoomTemp=16.13,State=3.0 1445891363000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=38.44,FridgeSet=70.0,RoomTemp=16.13,State=3.0 1445891374000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=38.63,FridgeSet=70.0,RoomTemp=16.06,State=3.0 1445891385000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=38.81,FridgeSet=70.0,RoomTemp=16.06,State=3.0 1445891396000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=39.0,FridgeSet=70.0,RoomTemp=16.06,State=3.0 1445891407000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=39.13,FridgeSet=70.0,RoomTemp=16.06,State=3.0 1445891417000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=39.38,FridgeSet=70.0,RoomTemp=16.06,State=3.0 1445891428000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=39.56,FridgeSet=70.0,RoomTemp=16.06,State=3.0 1445891438000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=39.75,FridgeSet=70.0,RoomTemp=16.0,State=3.0 1445891449000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=39.88,FridgeSet=70.0,RoomTemp=16.0,State=3.0 1445891460000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=40.13,FridgeSet=70.0,RoomTemp=16.0,State=3.0 1445891471000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=40.25,FridgeSet=70.0,RoomTemp=16.0,State=3.0 1445891481000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=40.44,FridgeSet=70.0,RoomTemp=15.94,State=3.0 1445891492000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=40.56,FridgeSet=70.0,RoomTemp=16.0,State=3.0 1445891503000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=40.75,FridgeSet=70.0,RoomTemp=15.94,State=3.0 1445891513000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=40.94,FridgeSet=70.0,RoomTemp=15.94,State=3.0 1445891524000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=41.19,FridgeSet=70.0,RoomTemp=15.94,State=3.0 1445891535000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=41.31,FridgeSet=70.0,RoomTemp=15.88,State=3.0 1445891546000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=41.5,FridgeSet=70.0,RoomTemp=15.88,State=3.0 1445891556000000000
